,rating
16848,1
45650,1
3511,1
50150,0
22256,1
33168,0
32658,1
32889,0
17397,0
17535,0
7937,1
24496,1
4193,1
42753,0
9836,1
30861,0
19743,0
26844,1
23461,1
50204,0
42380,1
34877,0
45497,1
2848,1
14379,1
47513,1
24329,0
5050,1
259,1
42369,0
29702,1
9715,0
32314,0
21652,0
3927,0
2269,0
13506,1
52409,0
18925,1
50985,1
15923,0
589,1
27807,1
14251,1
32495,1
35781,1
17758,0
13934,0
27722,0
49445,1
2093,1
49760,0
10403,1
43475,0
49067,1
10679,0
8180,0
16551,1
2969,1
42231,0
48592,0
30188,0
10117,1
38533,1
9945,1
14345,1
29284,0
1865,1
7843,0
14747,1
26264,0
41672,0
11877,1
6916,0
34397,1
2782,1
41993,1
32020,1
12535,1
1543,1
46429,1
17639,0
23981,0
46637,1
38586,1
17581,1
41762,1
13959,0
6250,1
3034,0
3219,1
38774,1
7015,0
33357,0
8075,0
27277,1
14352,0
33360,0
18996,0
44901,0
46829,0
39566,1
9120,1
39942,0
20493,1
12553,0
17982,1
26821,1
47903,0
17230,1
40285,1
34242,1
30909,1
3146,1
33579,1
46967,0
1720,1
15062,1
50135,0
5121,0
13995,1
16515,0
27950,0
44334,0
971,0
44744,0
17546,0
34784,1
45797,0
45162,0
31624,1
49726,1
46531,0
1477,0
1914,1
37908,0
24935,1
41605,0
5941,0
17388,0
8915,1
16116,1
28838,0
45325,1
7136,1
50720,1
37710,1
29802,1
32163,0
29321,1
47661,1
35440,0
45161,1
6204,1
8844,1
10055,0
35974,0
31865,1
22764,1
47382,0
46684,1
1277,1
3590,0
2903,1
15195,0
48057,0
7759,1
12050,0
25876,0
16282,1
49777,1
31661,0
46107,1
12403,0
50338,1
25304,1
36562,0
49152,1
25977,1
13639,1
52036,0
15624,0
28264,0
17033,0
29950,0
21822,1
28580,1
50050,1
40248,0
37879,0
47023,0
7417,1
22992,1
39613,0
15677,0
44676,1
36623,0
20758,1
11138,0
21839,1
17944,0
37350,1
50920,1
42075,0
48567,1
42953,0
7741,0
32190,0
7723,1
20017,1
1240,0
39926,1
6109,1
39587,1
9347,1
8881,0
41482,1
42125,0
49686,1
6719,1
28933,1
26764,1
23317,1
49011,0
22115,1
22551,1
46801,1
16230,1
43168,1
17392,0
1591,1
29242,0
23632,0
14605,0
42790,0
1910,1
43494,0
9032,0
40103,0
24998,1
2000,1
479,0
26695,0
28776,0
50729,1
8675,0
45401,1
36992,1
11595,1
39300,1
29902,0
15474,0
28525,0
37843,1
3531,1
34445,1
16668,1
44655,0
52037,1
46063,1
18046,0
44077,0
24813,1
4950,0
44660,1
16581,1
2477,0
16296,0
12399,1
17627,0
24852,1
41793,0
28034,0
51745,0
16032,1
12010,0
48691,1
51875,0
37738,0
14863,1
4007,1
11869,1
26258,1
17432,1
14045,0
10598,1
42178,0
45298,1
50600,1
18719,0
35021,1
11614,0
33904,0
40276,1
38238,1
49384,1
33229,0
5531,1
11061,1
46218,1
1059,1
9386,1
47791,0
9566,1
14053,0
26826,1
44126,0
16953,1
26032,1
45294,0
27186,1
13726,0
8702,0
38497,0
7780,1
50677,0
37219,1
33426,0
52043,0
49455,1
18095,0
18478,0
4919,1
24413,0
8277,0
41523,0
25596,1
8970,1
41931,0
19853,1
48558,0
43919,1
18240,0
468,1
14928,0
4763,1
24808,1
6370,1
36974,0
7794,0
50282,1
35728,1
33540,1
43428,0
49680,1
49498,1
426,1
37091,0
10359,0
36350,1
5398,0
11909,1
11188,1
23297,1
50209,0
17596,0
19977,0
40445,0
5297,1
16734,1
49357,0
14131,1
4270,1
48609,0
33013,0
14006,1
36804,0
18230,1
35053,0
9366,1
1959,1
45226,0
39104,1
48645,1
48289,1
34636,1
27914,0
7607,0
39815,0
22775,1
45057,0
50304,0
46225,0
44257,1
51762,1
19160,0
8736,1
5377,1
3215,0
9450,0
30340,1
21383,0
7856,0
18937,0
33655,1
34613,1
27209,1
9558,0
8905,1
31568,0
15876,1
10606,1
39406,1
13443,1
3150,0
48891,1
20884,1
47969,1
51076,1
10121,1
20068,1
27283,1
14601,1
19232,1
13301,1
13057,1
36688,0
13454,1
35414,1
47363,1
18397,1
25824,1
744,0
4627,1
31468,0
30098,0
49003,1
50188,1
33874,1
3664,1
32580,0
35080,1
3689,1
26931,0
42288,1
6524,0
25142,1
33050,1
25623,0
34851,1
6957,0
19315,0
50816,1
44365,0
8966,0
4010,1
18157,1
10542,0
49879,1
45253,1
40132,0
47255,0
29602,0
4697,1
48568,1
10481,1
583,1
5391,1
3004,1
45491,1
48111,0
13945,0
14763,1
40499,0
43735,0
7792,1
8039,0
35770,1
40290,0
34144,0
10581,1
1935,0
41465,0
12567,1
46526,0
2167,0
50532,1
14698,1
6255,0
40148,0
38791,0
17932,0
20994,1
2265,1
29489,0
18500,0
16298,1
39695,0
11587,1
42023,1
4790,1
38473,0
32293,0
48374,1
20128,0
39599,0
23915,1
40588,1
1348,0
37454,0
16382,0
6269,0
36595,1
14170,0
2107,0
5024,0
33150,0
21432,0
13095,1
5438,1
33781,1
46361,0
9711,1
31862,0
28613,0
29164,0
44462,0
45559,0
48772,1
45656,1
20755,1
8705,0
21516,0
51981,1
21505,1
24124,0
35427,0
39531,1
44642,0
21922,1
4155,1
20331,1
9415,1
45099,0
46878,0
10167,0
28452,0
45663,1
41707,0
11572,0
18190,0
28285,0
10828,1
15607,0
7749,0
15202,1
32826,0
32802,1
5629,0
35367,1
30369,1
30888,1
7181,1
9735,1
47694,1
18080,0
35161,0
2038,1
16593,0
40675,1
7681,0
39440,1
16140,1
45146,0
29196,0
7747,0
40618,1
22715,0
29118,1
9954,1
35701,0
42001,0
6566,1
40788,0
11876,1
3140,0
34552,1
24690,1
45326,1
3795,1
35436,1
37264,1
37279,1
43429,0
45581,0
24023,0
14483,0
51869,0
22826,1
17137,0
43267,1
37016,1
40454,1
48714,0
49681,1
50887,1
6045,1
52335,1
35283,1
32890,0
5161,1
21870,1
51334,1
33959,1
46906,0
5455,1
8878,1
29222,0
14545,0
50971,1
42971,0
48077,0
13367,1
37304,1
9279,1
12339,1
29953,1
33899,1
32045,1
48291,1
14843,1
36159,1
9603,1
568,0
46104,1
24279,0
36292,0
24359,0
9800,0
24685,0
13426,1
3184,1
17474,0
18437,0
31400,0
39821,1
27570,1
47300,0
9446,0
34358,0
14658,1
45563,0
38216,1
44210,0
49255,0
41050,1
41983,1
4715,1
16775,1
4692,1
7146,1
15094,0
4410,0
46803,1
25146,1
4951,1
37729,1
35875,1
43180,1
36056,1
31276,0
9508,0
26257,0
7966,1
852,1
7832,1
12772,1
28874,0
9655,0
41306,1
44370,1
39075,1
30430,1
30015,0
42842,1
40050,0
38917,1
14994,0
10477,0
14518,0
5224,1
38038,1
44738,1
1051,1
50259,0
51591,1
6268,0
27038,1
3411,1
2142,1
10603,1
19561,0
20805,0
48311,0
5700,1
32079,0
11062,0
25561,0
31065,0
43499,0
41286,0
14122,1
2692,0
51742,0
29930,1
21286,1
41649,0
2338,0
27609,1
33956,0
35869,1
33706,1
7171,0
22310,0
8865,0
49955,1
37768,0
30757,0
33187,1
2234,1
46743,0
22489,0
11922,0
30990,0
45330,0
17204,0
6139,1
15502,0
8182,1
36190,1
50653,1
659,1
7340,1
49180,0
51802,0
4546,0
7400,0
26073,0
16369,0
14885,0
10098,1
15471,0
25043,1
8943,0
26297,0
7162,1
6770,0
23790,0
49728,1
1593,0
5737,1
12700,1
2867,0
8199,0
18338,1
48978,1
26021,1
4219,1
18136,1
3490,0
9792,0
24047,0
2388,1
2253,0
3395,1
17755,0
38366,1
7353,1
49579,0
1565,1
50054,0
10440,0
41490,0
1574,0
48834,0
30290,1
8197,1
47463,1
6674,1
32334,0
37929,1
14303,0
19901,1
45398,0
18820,0
40205,1
37484,0
40530,1
10645,1
41828,0
46246,0
33849,1
22364,1
51644,1
3704,0
11045,0
36831,0
34813,0
49486,1
17065,0
31458,0
24389,0
11077,0
13461,0
4483,1
13020,0
29720,0
31988,1
41032,0
25053,0
8066,1
42681,1
11773,1
5814,1
15626,1
11102,0
43022,1
25374,0
42859,1
31552,1
41775,0
32018,0
2198,0
3811,0
24853,1
1537,1
50166,1
33261,1
1922,1
31889,1
5203,0
4621,0
33892,0
9872,1
257,1
49020,0
3559,1
43956,0
14319,0
15241,1
853,1
26603,1
774,1
20809,1
49272,1
11095,1
2478,0
418,1
3446,1
50037,0
45579,1
5788,0
37924,1
24579,0
36757,0
7958,1
4011,1
28442,1
13477,1
16125,0
44361,1
7320,0
1557,0
30151,0
2048,1
4493,0
25367,0
44411,0
32759,1
42126,1
923,1
14932,0
24693,0
21572,0
9400,1
28127,0
18064,0
2263,0
33393,1
32939,1
29521,0
42821,1
7102,0
36293,1
13889,0
48715,1
50,1
17289,0
41961,1
10281,1
36139,1
15669,0
608,1
15654,0
18208,0
23456,1
6716,0
1620,0
27260,0
44702,1
44375,1
44958,0
46039,0
2019,1
13577,1
29741,0
29082,0
30548,0
50409,0
11933,1
24112,0
45443,1
45228,0
39995,0
17682,0
47480,1
50507,0
39208,0
19228,0
32775,1
3616,0
10226,1
16654,0
28579,1
14990,0
48283,0
23597,1
8931,1
33520,0
49605,1
17429,0
14029,0
49807,1
19050,1
27760,1
33176,1
43755,1
463,0
13064,0
15293,0
10898,0
27699,1
40409,1
15301,1
26898,1
30146,1
3856,0
21154,1
44332,1
111,1
49262,1
10772,0
39377,0
35729,0
8102,0
13494,0
20485,1
35510,1
40698,1
21947,1
3663,0
10700,0
17702,0
15286,1
30068,0
18284,0
11323,0
48849,0
2101,1
51995,0
1200,0
11917,1
45043,1
10419,1
10621,0
30780,1
10878,0
43197,1
46539,1
39786,1
12069,1
43086,1
25929,0
49308,1
48043,1
50996,1
27083,0
48948,1
36866,1
27291,0
14648,1
26323,0
43744,0
48914,1
50945,1
14871,0
6114,1
13707,0
7088,0
32071,1
44886,1
6050,1
11523,1
47564,0
7600,0
50896,0
49787,0
46022,1
7085,1
10970,1
39634,1
2997,1
29538,1
44397,0
28650,0
45567,0
14631,1
10549,1
23454,0
47781,1
16126,1
33552,1
44100,0
15881,1
34719,1
1988,0
37977,1
34954,0
4720,0
27253,1
7775,1
1135,1
45219,1
3924,1
9813,1
1473,1
25425,0
2512,1
8974,0
4530,1
51722,0
48331,1
39710,0
1527,1
15383,1
32637,0
12966,1
8531,1
50530,1
50905,0
23726,0
32993,1
52122,1
21132,0
22448,1
5112,1
50189,0
39419,0
2341,1
2377,1
36975,0
48807,1
39485,1
9516,0
23475,0
13940,0
1892,1
40399,0
17521,0
44836,0
4757,0
29302,1
11532,0
30834,1
30507,1
17382,0
28784,1
1193,0
10102,1
15005,0
2192,0
25369,1
51308,0
294,1
16322,1
18737,1
37078,0
31405,0
16754,0
9979,1
956,1
42296,1
25545,1
49829,0
45684,1
50794,1
49027,0
4881,1
50986,1
24488,0
15628,0
32400,0
30410,1
3013,1
49805,1
44230,1
6920,0
38282,1
46142,0
4574,1
23567,1
19594,1
36019,1
22724,0
41318,1
52307,0
11524,1
51611,1
33088,1
23706,0
5356,0
461,0
13203,0
6260,0
29327,1
41991,1
7155,0
5947,1
35284,1
42978,1
38920,1
25196,1
47146,0
26265,0
47527,1
34417,1
30325,0
29180,1
40312,0
32857,1
25182,1
28790,1
24810,0
36311,0
19269,0
21727,0
14974,0
39579,0
7399,1
36470,1
31214,0
50167,1
7291,0
6632,0
31174,1
12592,1
51433,1
18548,1
19437,1
4704,1
16835,1
38392,1
2763,0
30635,0
3697,0
15802,0
1911,0
23722,1
36024,0
28619,1
44629,1
20191,1
10354,1
3523,1
9927,0
23965,0
5231,1
46550,1
52138,1
711,0
29764,0
40267,1
6865,0
31489,1
52322,0
6901,1
40039,0
36500,1
23712,1
40313,1
1503,1
4078,0
35800,0
36907,1
12655,1
41116,0
23987,1
9886,0
51235,0
28779,1
616,1
37682,0
8624,0
21808,0
14164,1
46807,0
27992,1
1515,0
38471,1
36848,0
47115,0
43663,0
25379,0
41173,0
31063,1
28001,1
22450,0
36749,0
29331,1
1559,0
14820,1
45297,0
50925,0
9161,0
22852,1
19305,0
13899,1
5068,1
45103,1
22912,1
37046,1
617,1
1069,1
2761,0
6634,0
32015,0
13298,1
7450,1
9462,1
7907,1
19382,0
37503,1
14988,1
32833,1
6239,1
3405,0
27170,0
21665,1
364,0
16583,0
47123,0
42183,0
25340,1
23596,1
48743,0
25890,0
11421,1
20123,1
3227,0
20919,1
17721,1
28208,0
29879,1
187,1
38743,1
25159,1
38835,0
14942,0
40309,1
45225,1
30187,0
396,0
35949,1
26402,1
363,1
13932,1
50966,1
21288,1
22723,1
31675,1
26528,1
32923,1
13828,1
35624,0
9830,0
29261,0
50493,0
26723,1
4153,1
25777,0
28486,0
16439,1
19672,0
30700,0
25247,1
37277,1
4386,1
47571,1
51042,1
30550,1
45930,1
24378,1
52327,0
25643,0
20596,0
33497,0
31893,0
21931,1
2781,1
36216,1
2240,0
13621,0
12165,1
50036,0
29632,0
18688,0
12460,0
129,1
40697,1
6666,1
23815,0
41551,0
2447,1
27816,1
14272,1
37999,1
44985,1
30415,0
12500,0
13090,1
4298,0
47212,0
4540,1
40436,0
40000,1
49604,1
43696,1
29257,1
51863,0
13905,1
42744,0
51439,0
46747,1
11623,1
33350,1
13662,0
25266,1
43975,1
22130,1
4478,1
4901,1
28460,1
1454,1
43538,1
44274,0
7337,1
14643,1
6320,0
372,0
8150,1
2139,1
42031,0
48559,0
39470,0
8252,0
21192,1
46455,1
4981,1
42095,1
25751,0
10404,1
5261,1
13606,1
51760,0
5883,1
3047,1
8402,0
49345,0
17707,1
6030,1
15758,1
40433,1
21296,0
4114,1
23004,0
20894,1
20368,0
52051,0
30214,1
33294,1
12034,1
22198,1
17756,1
36517,0
7555,1
28943,0
16022,0
50634,0
20707,1
26886,1
37809,1
46676,1
15035,0
46985,1
44108,0
46059,0
35374,0
10511,0
21912,0
29819,0
7956,1
16657,0
1788,0
32032,0
10498,0
45795,0
16279,1
16467,0
21380,0
9959,1
13846,0
48266,0
12237,1
21840,0
38829,1
21882,1
22676,1
52329,0
37812,1
7549,0
42103,1
27925,1
37137,0
22618,0
25003,1
21373,1
29579,0
31506,1
44592,1
19775,1
36291,0
15110,1
14717,1
8706,1
3254,1
44090,0
33317,1
22058,0
3901,1
12447,0
50405,0
12074,0
27141,1
43604,0
13794,0
17783,0
24224,1
27316,1
24277,0
51558,0
46128,0
1981,1
32671,1
36510,1
24603,1
8767,0
33362,0
3585,0
44969,0
2439,0
39782,0
30363,1
11682,1
2744,0
2513,1
6091,0
24405,0
15096,1
14220,0
7894,1
13111,1
18465,0
21609,0
42436,0
13189,1
18541,1
43942,1
51907,1
27095,1
17480,1
12618,0
40166,0
11390,1
51069,1
3209,0
12803,1
10734,0
9616,0
7467,0
17527,1
5579,0
20283,0
10768,0
14540,0
29820,1
45695,1
10826,1
21538,1
39002,0
3694,0
11610,0
23776,0
36982,0
2350,1
23462,1
27675,0
47193,1
29225,0
44466,1
11607,0
42841,0
23743,0
34572,1
39970,0
13101,0
21360,0
30172,1
37893,1
34177,1
38559,0
51077,0
32486,1
13740,1
14434,0
6190,0
29230,0
16591,1
17549,1
14445,0
28065,0
24825,1
3067,1
4445,1
17141,1
48591,0
42764,0
6747,0
27325,1
40686,0
1690,0
26223,0
47653,1
39865,0
8601,1
34858,0
34357,0
31045,0
47443,1
37192,0
1671,1
46846,0
1575,0
23418,1
41904,1
31651,1
46940,1
29867,1
50413,1
45671,1
31905,1
29333,0
5912,1
11993,1
41099,1
2297,1
4618,0
29730,0
26893,0
51318,0
3314,1
45562,1
4267,0
47893,1
37470,0
25101,1
50771,0
1792,0
37154,1
27787,1
10018,1
18915,0
50692,0
19858,1
1523,0
48499,1
7477,1
19915,0
9740,1
20777,0
12536,0
8455,0
35317,0
12295,1
19478,0
44326,1
48902,0
37312,0
21420,1
35348,0
667,0
5719,1
19024,0
13459,1
27248,1
15966,1
50210,1
46226,0
33334,0
49847,0
10064,1
46267,1
31570,1
29017,1
1970,0
35693,1
32656,1
18654,0
5217,1
40218,0
27893,0
39591,0
43522,0
11699,1
36910,1
12474,1
19,1
6741,0
41659,1
29237,1
4993,1
28399,0
41450,1
50286,0
37874,0
43157,1
3731,0
6560,0
5544,1
38875,1
4082,1
5395,0
15188,0
10131,1
24013,1
35661,1
24499,1
25804,0
16342,1
10347,1
500,1
2616,1
11215,0
36419,0
35796,0
16618,0
35884,1
30384,1
370,1
2215,1
49841,1
43077,0
48872,0
29147,1
45384,0
8162,1
35917,1
45898,1
43587,1
39702,0
15376,1
40582,1
3097,1
41579,0
20230,1
17706,0
48261,1
49939,0
51033,1
14611,1
6132,1
36166,1
42689,0
46359,0
34594,0
5648,0
44063,0
16429,1
10059,0
21046,0
9928,1
36344,1
5831,0
21530,1
13148,1
14914,0
8504,0
12037,1
41142,1
12362,1
10105,1
29238,1
1863,1
1084,1
29229,0
2202,1
20949,1
26887,0
31771,1
49701,0
18103,0
35158,0
49446,1
27798,0
41391,1
38182,0
559,1
13132,1
50490,0
5130,1
9220,1
41274,0
11031,1
37346,1
43354,0
51635,0
31037,0
9514,1
50737,0
47064,0
17045,1
23800,0
18756,0
7801,0
19841,0
13551,0
28199,0
37978,1
42470,0
33444,0
36006,0
12840,0
51408,0
29270,1
43332,1
49775,0
21514,0
1691,1
30388,0
32297,1
52191,0
19657,0
20853,1
30245,0
5872,1
50329,1
40135,1
32765,0
27025,0
21011,1
614,1
3482,1
9571,0
36593,0
331,1
48541,0
44555,1
4400,0
47404,1
38698,1
14298,0
31378,1
30696,0
13655,1
36735,1
4606,0
48697,1
3065,0
52403,0
14541,1
16192,1
35010,1
44195,0
38002,1
40152,0
41025,1
51330,0
35734,0
36382,0
4059,0
18765,0
45194,0
32541,0
7953,0
37560,0
38753,0
11553,1
37260,0
15482,0
11533,1
46793,0
29845,0
41114,1
14923,1
39507,0
46737,1
2844,0
11785,0
33596,0
8666,0
8088,0
6583,1
19545,1
15850,1
13569,0
50822,1
39155,0
38394,0
12924,1
25106,0
39004,0
13623,0
28794,1
6107,0
2949,1
34414,0
5457,0
17763,0
8529,1
1692,1
912,1
12046,0
50803,0
43671,0
9929,1
34844,1
2120,1
27903,1
28163,1
44026,1
28546,1
51002,0
5026,0
6927,0
27839,0
43368,0
28519,1
4285,0
19946,0
30871,0
43612,1
9083,1
41451,1
24517,1
4976,1
35038,0
25191,0
44513,1
21009,1
10265,0
23749,0
31019,0
47246,0
36321,1
14921,1
12755,1
8887,0
21125,0
26470,0
25945,1
19283,1
657,0
29901,0
12436,0
8605,0
40476,0
41662,1
37139,1
12662,0
21855,1
25982,0
40613,0
9828,0
50997,1
16958,1
45890,1
30900,1
23401,1
6407,0
7173,1
1933,0
43058,0
31559,1
17462,0
18387,1
50791,0
25170,1
12685,0
15316,0
25818,1
12556,0
48269,0
43785,0
13877,1
24506,1
11341,1
51428,0
36394,0
11293,1
38144,1
2321,1
23835,1
7260,1
39928,1
34513,0
44014,1
28861,0
31084,1
191,0
3762,1
3493,1
45387,0
51164,1
43390,1
42456,0
5567,1
50506,0
3629,0
8889,1
44019,1
10405,0
31199,1
43996,0
48078,1
778,1
45938,0
34017,0
48841,0
48562,0
4997,0
52226,1
40884,1
14535,1
35134,1
31676,1
20606,1
51976,0
16299,0
15793,0
51022,1
1202,0
22454,1
24341,1
24915,1
30360,0
46320,0
295,0
3275,1
50902,0
9207,1
13724,0
43281,0
13166,1
51766,0
20637,0
7660,1
4979,1
7333,1
1560,0
47112,1
14912,1
19877,1
31116,0
26385,0
41243,1
19284,1
17355,1
40805,1
15385,0
48565,0
49197,1
5131,1
43646,1
26166,0
8350,1
14358,0
32899,0
35511,1
22808,1
39862,0
25853,1
38947,0
10382,0
9851,1
27034,1
9970,0
27409,1
205,1
35302,0
25739,0
11406,0
41528,0
17055,1
1561,0
15840,0
31184,0
51340,1
50332,0
17641,1
45525,1
12150,0
24986,1
9066,1
46001,0
14270,0
13325,0
3739,0
8521,1
47873,0
48572,1
52090,0
5499,1
39609,0
45774,0
9737,0
10229,1
15119,1
20634,0
11089,0
34484,1
10448,0
12477,1
29960,0
9538,1
50617,0
43717,1
48500,0
41647,1
36388,0
2951,1
37769,1
38395,1
5198,1
49495,0
15398,1
16632,1
689,0
51724,0
7403,1
44197,1
32464,1
29174,1
51409,1
33256,1
40920,0
39762,1
31811,0
39897,0
13464,0
17553,1
45205,1
11666,1
9599,0
36718,0
32378,1
25677,0
19239,0
13957,0
34571,0
27181,0
33846,0
25626,1
5819,1
14203,1
10100,1
6463,0
4046,0
28978,1
22021,0
19188,0
52117,0
1452,1
48128,1
3661,0
40208,1
10295,1
13928,0
3547,1
10931,1
448,0
544,1
19805,1
4406,1
42795,0
5640,0
49593,1
47735,1
5743,1
12537,0
21735,0
50906,1
24213,1
16449,1
29718,0
44654,1
52231,0
10423,1
38080,0
21938,1
37855,0
47847,0
49069,0
34923,1
10356,0
32916,1
51255,0
47178,0
4204,0
41968,0
38325,0
20806,0
49209,0
48694,1
41043,1
21756,1
51027,1
3445,0
1403,1
45396,0
5478,1
50083,1
222,1
37175,1
24458,0
27993,1
14284,0
41266,1
6279,0
5787,0
31509,1
16516,0
51536,1
28413,0
4693,1
7924,0
46873,0
46173,1
34176,1
30511,0
51349,1
1055,1
19474,1
25081,1
685,1
39240,0
39496,0
27904,0
42058,0
20491,1
34672,1
20784,0
35617,1
9017,1
33728,1
49492,1
1793,1
45,0
3946,0
15475,0
26679,0
34595,0
42539,0
35703,0
4183,1
50893,1
9185,0
24639,1
23512,1
51607,0
51402,0
228,1
16483,1
37518,0
44727,1
7997,0
126,1
1491,1
43660,0
34916,0
33969,1
9271,0
19802,1
46085,1
25907,1
1448,1
15614,1
21243,1
3539,1
21282,1
36696,0
15414,0
17616,1
23788,0
40527,0
7928,1
15770,1
43395,1
47131,0
4519,0
1500,1
18138,1
13349,0
45040,1
42275,1
44301,1
10996,1
7546,1
31940,1
20088,1
6176,0
45436,0
29431,1
4409,1
24534,0
28979,1
52274,1
46552,1
919,1
51718,0
2798,0
42180,1
44183,1
777,0
35643,1
42607,1
16295,1
49647,1
13237,1
17548,1
20043,0
9791,1
44304,1
4108,0
844,0
36367,1
49075,1
26449,0
16048,1
28474,1
13028,1
9153,1
18894,0
31814,1
24155,0
45520,0
29880,0
9349,1
15617,1
3160,1
20286,1
17632,0
9504,0
39,1
30796,0
27869,0
1835,0
48467,0
46398,1
17354,1
7328,0
12123,1
16934,1
3635,1
8833,1
5436,0
5143,0
34173,1
41168,0
25744,0
1104,1
17580,0
16132,0
5897,0
10776,1
36457,1
11280,1
9832,0
36673,0
7612,1
49873,1
35561,0
40765,0
6342,1
42514,0
30863,1
35505,1
31604,1
17098,0
14983,0
33041,1
18944,1
39047,0
35820,1
9859,1
37992,0
34864,1
23410,1
48909,0
15142,1
22637,1
2672,0
40740,1
14201,1
31843,1
30933,0
33355,0
15214,0
49559,0
28262,1
44636,0
697,0
29657,0
21590,1
17978,0
39696,0
14150,1
324,0
38575,1
2733,1
30814,1
19729,1
2356,0
32839,1
30651,0
40615,1
50213,0
9765,1
40154,1
8459,1
39506,1
43540,0
49861,0
5580,0
3573,0
16229,1
25492,1
30753,0
13286,1
48976,0
15145,0
5186,1
33154,1
16674,0
41304,1
46749,0
45580,1
48243,0
11340,1
5733,1
26523,0
51782,1
11388,1
46784,1
2878,1
10488,0
43725,1
16261,0
34795,1
8104,1
17451,0
39481,1
21285,1
32810,1
37401,0
36051,1
16851,0
16084,1
18964,0
11056,1
2595,0
2125,1
7858,0
32066,0
8569,0
3838,1
4855,1
19157,0
9496,0
46207,0
51148,1
30085,0
48873,1
31002,0
18687,0
2264,1
34729,1
28469,0
9095,0
28099,0
15001,0
52315,1
34769,0
18149,0
24569,0
9586,1
48368,0
489,0
51894,0
7019,0
6756,0
7972,0
29217,1
8468,0
18442,0
5689,0
22557,1
34382,0
28518,1
1044,1
49329,1
18564,0
535,1
23122,1
46393,0
47502,0
11658,0
49107,0
20412,0
44277,1
16684,0
41231,0
17216,1
13596,1
41357,0
33632,0
51006,1
37446,1
19325,0
15708,0
9563,1
7915,1
29917,0
6902,0
31356,0
6550,1
42932,0
36390,0
50197,1
41803,0
40859,1
24500,1
38160,1
41750,0
35867,1
1550,0
27532,0
4462,1
15070,0
17248,0
8696,1
31484,1
37289,1
9463,1
6371,0
26957,1
17403,0
32990,1
19330,1
29099,1
3824,0
48895,1
3969,1
47191,1
2856,1
36314,0
24080,0
17578,1
6891,0
32898,1
8894,1
31722,0
5037,1
38664,1
35126,0
32349,0
2847,0
52205,0
3243,1
1242,0
42861,0
1010,1
30516,0
28614,1
29713,1
17109,0
8314,1
51533,1
47,0
37713,1
176,1
28815,1
50569,0
6718,0
23398,1
32274,0
44716,1
8992,1
10507,1
9498,1
52270,0
27062,1
1398,1
14496,1
29931,1
37376,1
25934,0
42130,1
6874,1
39857,0
1215,1
43479,0
6782,1
14014,1
37015,0
38435,1
35412,0
17237,0
750,0
16955,1
13403,0
15524,1
16331,1
2590,1
50223,1
44222,1
39948,1
7232,0
33499,1
35326,0
13996,0
5910,1
7470,1
18854,0
31094,0
19356,0
42609,0
5974,1
39081,1
44067,0
10487,1
23826,1
33276,1
39097,1
16167,0
14901,0
45564,1
15713,0
50319,1
7183,0
43285,1
47723,1
15855,1
3399,1
50561,1
20092,0
33352,0
9944,0
9218,1
34738,0
45717,0
46835,0
28381,0
14117,0
31160,0
1830,0
17461,0
564,0
28696,1
5981,1
11589,1
11986,1
46674,1
34718,1
9597,0
9211,1
12177,1
34036,0
29655,0
3703,1
22034,1
17441,0
40957,1
31074,1
40295,1
15288,0
38302,0
39334,1
5951,1
21980,0
23061,1
40480,1
16895,1
26639,1
43305,0
10133,1
41479,1
2449,1
24753,0
35755,1
27030,0
15380,1
34736,0
3650,1
49594,0
33496,0
51637,1
24558,1
615,0
44765,1
3707,0
47465,0
22705,0
5273,1
47221,0
6728,0
37788,1
46269,1
3778,0
8698,1
13312,0
28117,1
30017,0
65,1
3077,0
28040,1
4513,1
14433,0
44251,0
6464,0
19788,1
41865,1
44588,0
43959,1
29189,1
41727,0
15207,1
28748,0
28454,0
45308,0
25813,0
38812,1
33483,1
42007,0
18410,0
41470,0
15369,1
1328,1
38196,0
19560,0
32869,0
24676,0
34737,1
34217,0
51228,0
284,1
5184,1
49897,0
33182,0
37535,0
47823,1
37389,1
7342,0
13256,1
45044,0
16378,0
15879,1
7182,1
5153,0
31915,1
19358,0
108,0
37029,1
13013,0
34644,0
45762,0
43044,1
43545,0
43420,0
2009,0
46375,0
50876,0
26518,1
38211,0
47003,1
28180,0
1700,1
51556,1
15771,0
12340,0
44502,1
33967,1
43458,1
9048,1
10775,0
39806,1
1282,0
21832,0
21984,1
30247,0
16310,0
30220,1
15021,0
8982,1
28420,1
35246,1
2106,1
2006,1
19092,1
32655,0
34433,0
42049,0
44952,1
47932,1
32196,0
25847,0
28094,0
26074,0
34198,1
43382,1
26026,0
11725,0
18249,0
49185,0
50080,1
32412,1
49344,0
33175,1
43830,1
23954,0
24126,0
7154,0
50295,1
49702,0
3886,0
13564,1
27612,1
32368,0
3659,1
4497,1
44203,0
10245,1
37537,1
45078,1
36200,1
50064,0
43710,0
32673,0
6662,1
45619,0
30932,1
31553,1
40730,0
48350,0
14353,0
30770,1
236,0
51581,0
34440,1
51716,0
45095,1
14908,1
1639,1
42575,1
2519,0
35330,1
16688,1
43117,0
50008,0
24217,0
21220,0
8783,0
11167,1
37217,1
8619,1
34219,0
48903,1
46108,0
34730,0
10094,1
42280,1
50992,0
1496,0
46625,0
26399,1
28495,1
21455,1
10380,0
2968,1
34659,0
124,1
1773,0
49324,1
48556,0
1300,1
